3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,75.63,102.54
3.01,75.63,102.54
3.01,75.64,102.55
3.01,75.65,102.57
3.02,75.65,102.57
3.02,75.66,102.58
3.02,75.67,102.59
3.02,75.67,102.59
3.02,75.68,102.61
3.02,75.68,102.61
3.02,75.69,102.62
3.02,75.69,102.62
3.02,75.7,102.64
3.02,75.71,102.65
3.03,75.71,102.65
3.03,75.72,102.66
3.03,75.72,102.66
3.03,75.73,102.68
3.03,75.74,102.69
3.03,75.74,102.69
3.03,75.75,102.70
3.03,75.76,102.72
3.03,75.76,102.72
3.03,75.77,102.73
3.04,75.77,102.73
3.04,75.78,102.74
3.04,75.78,102.74
3.04,75.79,102.76
3.04,75.8,102.77
3.04,75.8,102.77
3.04,75.81,102.78
3.04,75.82,102.80
3.04,75.84,102.83
3.04,75.89,102.89
3.05,75.96,102.99
3.05,76.01,103.06
3.05,76.08,103.15
3.05,76.13,103.22
3.05,76.2,103.31
3.05,76.25,103.38
3.05,76.32,103.48
3.05,76.37,103.54
3.05,76.44,103.64
3.05,76.49,103.71
3.06,76.56,103.80
3.06,76.61,103.87
3.06,76.68,103.96
3.06,76.73,104.03
3.06,76.8,104.13
3.06,76.87,104.22
3.06,76.92,104.29
3.06,76.99,104.38
3.06,77.04,104.45
3.06,77.11,104.55
3.07,77.15,104.60
3.07,77.23,104.71
3.07,77.27,104.76
3.07,77.34,104.86
3.07,77.39,104.93
3.07,77.46,105.02
3.07,77.51,105.09
3.07,77.58,105.18
3.07,77.63,105.25
3.07,77.7,105.35
3.08,77.75,105.41
3.08,77.83,105.52
3.08,77.89,105.60
3.08,77.98,105.73
3.08,78.03,105.79
3.08,78.12,105.92
3.08,78.17,105.98
3.08,78.26,106.11
3.08,78.32,106.19
3.08,78.4,106.30
3.09,78.46,106.38
3.09,78.54,106.49
3.09,78.6,106.57
3.09,78.68,106.68
3.09,78.74,106.76
3.09,78.82,106.87
3.09,78.88,106.95
3.09,78.99,107.10
3.09,79.08,107.22
3.09,79.19,107.37
3.1,79.28,107.49
3.1,79.39,107.64
3.1,79.5,107.79
3.1,79.59,107.91
3.1,79.7,108.06
3.1,79.78,108.17
3.1,79.9,108.33
3.1,80.01,108.48
3.1,80.07,108.56
3.1,80.15,108.67
3.11,80.22,108.76
3.11,80.3,108.87
3.11,80.36,108.95
3.11,80.44,109.06
3.11,80.53,109.18
3.11,80.59,109.27
3.11,80.67,109.37
3.11,80.73,109.46
3.11,80.81,109.56
3.11,80.9,109.69
3.12,80.98,109.79
3.12,81.04,109.88
3.12,81.12,109.98
3.12,81.21,110.11
3.12,81.29,110.21
3.12,81.35,110.30
3.12,81.43,110.40
3.12,81.52,110.53
3.12,81.6,110.63
3.12,81.66,110.72
3.13,81.76,110.85
3.13,81.86,110.99
3.13,81.96,111.12
3.13,82.03,111.22
3.13,82.13,111.35
3.13,82.22,111.48
3.13,82.32,111.61
3.13,82.39,111.71
3.13,82.49,111.84
3.13,82.59,111.98
3.14,82.69,112.11
3.14,82.76,112.21
3.14,82.86,112.34
3.14,82.93,112.44
3.14,83.03,112.57
3.14,83.12,112.70
3.14,83.2,112.80
3.14,83.29,112.93
3.14,83.37,113.03
3.14,83.46,113.16
3.15,83.56,113.29
3.15,83.64,113.40
3.15,83.74,113.54
3.15,83.82,113.64
3.15,83.92,113.78
3.15,84,113.89
3.15,84.1,114.02
3.15,84.21,114.17
3.15,84.29,114.28
3.15,84.39,114.42
3.16,84.47,114.53
3.16,84.57,114.66
3.16,84.67,114.80
3.16,84.75,114.91
3.16,84.85,115.04
3.16,84.93,115.15
3.16,85.04,115.30
3.16,85.11,115.39
3.16,85.22,115.54
3.16,85.3,115.65
3.17,85.4,115.79
3.17,85.48,115.90
3.17,85.58,116.03
3.17,85.68,116.17
3.17,85.75,116.26
3.17,85.85,116.40
3.17,85.93,116.51
3.17,86.03,116.64
3.17,86.1,116.74
3.17,86.2,116.87
3.18,86.28,116.98
3.18,86.38,117.12
3.18,86.45,117.21
3.18,86.55,117.35
3.18,86.65,117.48
3.18,86.73,117.59
3.18,86.83,117.73
3.18,86.9,117.82
3.18,87,117.96
3.18,87.08,118.06
3.19,87.18,118.20
3.19,87.25,118.30
3.19,87.35,118.43
3.19,87.43,118.54
3.19,87.52,118.66
3.19,87.6,118.77
3.19,87.69,118.89
3.19,87.76,118.99
3.19,87.86,119.12
3.19,87.93,119.22
3.2,88.03,119.35
3.2,88.1,119.45
3.2,88.2,119.58
3.2,88.27,119.68
3.2,88.36,119.80
3.2,88.44,119.91
3.2,88.53,120.03
3.2,88.61,120.14
3.2,88.7,120.26
3.2,88.77,120.36
3.21,88.87,120.49
3.21,88.94,120.59
3.21,89.04,120.72
3.21,89.11,120.82
3.21,89.21,120.95
3.21,89.28,121.05
3.21,89.37,121.17
3.21,89.43,121.25
3.21,89.51,121.36
3.21,89.57,121.44
