3.24,  ,
3.24,  ,
3.24,  ,
3.24,  ,
3.24,  ,
3.24,  ,
3.24,156.24,344.2964098
3.24,156.35,344.459108
3.24,156.58,344.7980624
3.24,156.7,344.9607606
3.25,156.81,345.1234587
3.25,157.04,345.4624132
3.25,157.16,345.6251114
3.25,157.27,345.8013677
3.25,157.39,345.9640659
3.25,157.62,346.2894622
3.25,157.73,346.4657185
3.25,157.85,346.6284167
3.25,158.08,346.953813
3.25,158.19,347.1300693
3.26,158.31,347.2927675
3.26,158.54,347.631722
3.26,158.65,347.7944201
3.26,158.77,347.9571183
3.26,159,348.2960727
3.26,159.11,348.4587709
3.26,159.23,348.6214691
3.26,159.46,348.9604235
3.26,159.57,349.1231217
3.26,159.69,349.2858198
3.27,159.8,349.4620762
3.27,160.03,349.7874725
3.27,160.15,349.9637288
3.27,160.26,350.126427
3.27,160.49,350.4518233
3.27,160.61,350.6280796
3.27,160.72,350.7907778
3.27,160.84,350.9534759
3.27,161.07,351.2924304
3.27,161.18,351.4551286
3.28,161.3,351.6178267
3.28,161.41,351.7940831
3.28,161.64,352.1194794
3.28,161.76,352.2821775
3.28,161.87,352.4584338
3.28,161.99,352.621132
3.28,162.22,352.9600865
3.28,162.33,353.1227846
3.28,162.45,353.2854828
3.28,162.56,353.448181
3.29,162.79,353.7871354
3.29,162.91,353.9498336
3.29,163.02,354.1260899
3.29,163.14,354.2887881
3.29,163.25,354.4514862
3.29,163.48,354.7904407
3.29,163.6,354.9531389
3.29,163.71,355.115837
3.29,163.83,355.2785352
3.29,164.06,355.6174897
3.3,164.17,355.7801878
3.3,164.29,355.9564442
3.3,164.4,356.1191423
3.3,164.63,356.4445386
3.3,164.75,356.6207949
3.3,164.86,356.7834931
3.3,165,356.9868658
3.3,165.13,357.1766803
3.3,165.4,357.5834257
3.3,165.54,357.7867984
3.31,165.67,357.9766129
3.31,165.8,358.1799856
3.31,166.08,358.5731728
3.31,166.21,358.7765455
3.31,166.34,358.9799182
3.31,166.48,359.1697327
3.31,166.75,359.5764781
3.31,166.89,359.7798508
3.31,167.02,359.9696653
3.31,167.16,360.173038
3.32,167.42,360.5662252
