3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.01,  ,
3.02,  ,
3.02,  ,
3.02,  ,
3.02,99.77,135.27
3.02,99.79,135.30
3.02,99.81,135.32
3.02,99.84,135.36
3.02,99.87,135.41
3.02,99.89,135.43
3.02,99.92,135.47
3.03,99.95,135.51
3.03,99.98,135.55
3.03,100,135.58
3.03,100.03,135.62
3.03,100.06,135.66
3.03,100.08,135.69
3.03,100.11,135.73
3.03,100.14,135.77
3.03,100.15,135.79
3.03,100.18,135.83
3.04,100.2,135.85
3.04,100.23,135.89
3.04,100.26,135.93
3.04,100.28,135.96
3.04,100.31,136.00
3.04,100.34,136.04
3.04,100.37,136.08
3.04,100.39,136.11
3.04,100.42,136.15
3.04,100.45,136.19
3.05,100.46,136.21
3.05,100.49,136.25
3.05,100.51,136.27
3.05,100.54,136.31
3.05,100.57,136.35
3.05,100.59,136.38
3.05,100.62,136.42
3.05,100.65,136.46
3.05,100.68,136.50
3.05,100.7,136.53
3.06,100.72,136.56
3.06,100.74,136.59
3.06,100.77,136.63
3.06,100.8,136.67
3.06,100.82,136.69
3.06,100.85,136.73
3.06,100.87,136.76
3.06,100.9,136.80
3.06,100.92,136.83
3.06,100.94,136.86
3.07,100.97,136.90
3.07,100.98,136.91
3.07,101,136.94
3.07,101.03,136.98
3.07,101.05,137.01
3.07,101.08,137.05
3.07,101.1,137.07
3.07,101.12,137.10
3.07,101.15,137.14
3.07,101.17,137.17
3.08,101.19,137.20
3.08,101.21,137.22
3.08,101.23,137.25
3.08,101.25,137.28
3.08,101.28,137.32
3.08,101.3,137.34
3.08,101.32,137.37
3.08,101.35,137.41
3.08,101.37,137.44
3.08,101.4,137.48
3.09,101.42,137.51
3.09,101.44,137.53
3.09,101.47,137.57
3.09,101.49,137.60
3.09,101.52,137.64
3.09,101.54,137.67
3.09,101.56,137.70
3.09,101.57,137.71
3.09,101.6,137.75
3.09,101.62,137.78
3.1,101.65,137.82
3.1,101.67,137.85
3.1,101.69,137.87
3.1,101.72,137.91
3.1,101.74,137.94
3.1,101.76,137.97
3.1,101.79,138.01
3.1,101.81,138.04
3.1,101.84,138.08
3.1,101.87,138.12
3.11,101.9,138.16
3.11,101.93,138.20
3.11,101.95,138.23
3.11,101.98,138.27
3.11,102.01,138.31
3.11,102.04,138.35
3.11,102.06,138.37
3.11,102.08,138.40
3.11,102.11,138.44
3.11,102.13,138.47
3.12,102.16,138.51
3.12,102.19,138.55
3.12,102.22,138.59
3.12,102.25,138.63
3.12,102.27,138.66
3.12,102.3,138.70
3.12,102.33,138.74
3.12,102.36,138.78
3.12,102.4,138.84
3.12,102.44,138.89
3.13,102.48,138.94
3.13,102.52,139.00
3.13,102.57,139.07
3.13,102.61,139.12
3.13,102.64,139.16
3.13,102.68,139.22
3.13,102.72,139.27
3.13,102.76,139.32
3.13,102.8,139.38
3.13,102.84,139.43
3.14,102.89,139.50
3.14,102.92,139.54
3.14,102.96,139.60
3.14,103,139.65
3.14,103.04,139.70
3.14,103.07,139.74
3.14,103.11,139.80
3.14,103.15,139.85
3.14,103.17,139.88
3.14,103.21,139.93
3.15,103.24,139.97
3.15,103.28,140.03
3.15,103.32,140.08
3.15,103.35,140.12
3.15,103.39,140.18
3.15,103.43,140.23
3.15,103.46,140.27
3.15,103.5,140.33
3.15,103.54,140.38
3.15,103.56,140.41
3.16,103.6,140.46
3.16,103.64,140.52
3.16,103.67,140.56
3.16,103.71,140.61
3.16,103.75,140.67
3.16,103.78,140.71
3.16,103.82,140.76
3.16,103.86,140.82
3.16,103.88,140.84
3.16,103.93,140.91
3.17,103.97,140.96
3.17,104.01,141.02
3.17,104.05,141.07
3.17,104.09,141.13
3.17,104.14,141.19
3.17,104.18,141.25
3.17,104.22,141.30
3.17,104.25,141.34
3.17,104.29,141.40
3.17,104.33,141.45
3.18,104.37,141.51
3.18,104.42,141.57
3.18,104.46,141.63
3.18,104.5,141.68
3.18,104.54,141.74
3.18,104.58,141.79
3.18,104.62,141.85
3.18,104.67,141.91
3.18,104.71,141.97
3.18,104.75,142.02
3.19,104.79,142.08
3.19,104.83,142.13
3.19,104.88,142.20
3.19,104.92,142.25
3.19,104.96,142.31
3.19,105.02,142.39
3.19,105.08,142.47
3.19,105.15,142.56
3.19,105.21,142.65
3.19,105.27,142.73
3.2,105.33,142.81
3.2,105.4,142.90
3.2,105.46,142.98
3.2,105.52,143.07
3.2,105.58,143.15
3.2,105.65,143.24
3.2,105.71,143.32
3.2,105.77,143.40
3.2,105.83,143.49
3.2,105.9,143.58
3.21,105.94,143.64
3.21,106,143.72
3.21,106.06,143.80
3.21,106.12,143.88
3.21,106.19,143.97
3.21,106.25,144.06
3.21,106.29,144.11
3.21,106.35,144.19
3.21,106.41,144.27
3.21,106.48,144.37
3.22,106.54,144.45
3.22,106.58,144.50
3.22,106.65,144.60
3.22,106.72,144.69
