2.97,  ,
2.97,  ,
2.97,  ,
2.97,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.98,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,  ,
2.99,105.07,250.54
3,105.14,250.62
3,105.22,250.70
3,105.25,250.74
3,105.33,250.83
3,105.4,250.91
3,105.48,250.99
3,105.51,251.03
3,105.59,251.11
3,105.66,251.19
3,105.73,251.27
3.01,105.81,251.36
3.01,105.84,251.38
3.01,105.92,251.46
3.01,105.99,251.54
3.01,106.06,251.63
3.01,106.14,251.71
3.01,106.17,251.75
3.01,106.25,251.83
3.01,106.32,251.91
3.01,106.4,251.99
3.02,106.43,252.03
3.02,106.51,252.11
3.02,106.58,252.20
3.02,106.65,252.28
3.02,106.73,252.36
3.02,106.76,252.40
3.02,106.84,252.48
3.02,106.91,252.56
3.02,106.99,252.64
3.02,107.06,252.72
3.03,107.1,252.77
3.03,107.17,252.85
3.03,107.24,252.93
3.03,107.32,253.01
3.03,107.39,253.08
3.03,107.43,253.12
3.03,107.5,253.20
3.03,107.57,253.28
3.03,107.65,253.36
3.03,107.72,253.44
3.04,107.76,253.48
3.04,107.83,253.57
3.04,107.91,253.65
3.04,107.98,253.73
3.04,108.05,253.81
3.04,108.09,253.85
3.04,108.18,253.96
3.04,108.27,254.08
3.04,108.36,254.19
3.04,108.45,254.30
3.05,108.49,254.35
3.05,108.58,254.46
3.05,108.67,254.58
3.05,108.76,254.69
3.05,108.85,254.80
3.05,108.89,254.85
3.05,108.98,254.96
3.05,109.07,255.08
3.05,109.16,255.19
3.05,109.25,255.30
3.06,109.29,255.35
3.06,109.38,255.48
3.06,109.47,255.59
3.06,109.56,255.69
3.06,109.65,255.80
3.06,109.7,255.87
3.06,109.79,255.98
3.06,109.88,256.09
3.06,109.96,256.20
3.06,110.01,256.25
3.07,110.1,256.37
3.07,110.19,256.48
3.07,110.28,256.59
3.07,110.32,256.64
3.07,110.41,256.76
3.07,110.5,256.87
3.07,110.59,256.98
3.07,110.63,257.04
3.07,110.72,257.14
3.07,110.81,257.27
3.08,110.9,257.37
3.08,110.95,257.43
3.08,111.04,257.54
3.08,111.12,257.66
3.08,111.21,257.77
3.08,111.26,257.82
3.08,111.35,257.93
3.08,111.44,258.04
3.08,111.53,258.16
3.08,111.57,258.22
3.09,111.66,258.32
3.09,111.77,258.49
3.09,111.83,258.57
3.09,111.94,258.73
3.09,112.05,258.89
3.09,112.17,259.04
3.09,112.22,259.12
3.09,112.34,259.29
3.09,112.45,259.45
3.09,112.56,259.61
3.1,112.62,259.69
3.1,112.73,259.86
3.1,112.84,260.02
3.1,112.96,260.18
3.1,113.01,260.26
3.1,113.13,260.41
3.1,113.24,260.57
3.1,113.35,260.74
3.1,113.41,260.82
3.1,113.52,260.98
3.11,113.63,261.14
3.11,113.75,261.31
3.11,113.8,261.39
3.11,113.92,261.54
3.11,114.08,261.78
3.11,114.2,261.94
3.11,114.37,262.19
3.11,114.48,262.35
3.11,114.65,262.59
3.11,114.76,262.76
3.12,114.93,262.99
3.12,115.04,263.15
3.12,115.21,263.39
3.12,115.32,263.56
3.12,115.49,263.80
3.12,115.66,264.05
3.12,115.78,264.19
3.12,115.94,264.44
3.12,116.06,264.60
3.12,116.21,264.82
3.13,116.29,264.94
3.13,116.41,265.12
3.13,116.49,265.23
3.13,116.61,265.40
3.13,116.73,265.58
3.13,116.81,265.69
3.13,116.93,265.86
3.13,117.02,265.98
3.13,117.14,266.16
3.13,117.22,266.27
3.14,117.34,266.45
3.14,117.42,266.57
3.14,117.54,266.73
3.14,117.62,266.85
3.14,117.74,267.03
3.14,117.86,267.20
3.14,117.94,267.31
3.14,118.06,267.49
3.14,118.14,267.61
3.14,118.26,267.77
3.15,118.34,267.90
3.15,118.46,268.07
3.15,118.54,268.18
3.15,118.67,268.36
3.15,118.75,268.48
3.15,118.87,268.66
3.15,118.99,268.82
3.15,119.07,268.94
3.15,119.19,269.12
3.15,119.27,269.22
3.16,119.4,269.41
3.16,119.49,269.56
3.16,119.63,269.78
3.16,119.73,269.92
3.16,119.87,270.13
3.16,120.01,270.35
3.16,120.1,270.50
3.16,120.25,270.70
3.16,120.34,270.85
3.16,120.48,271.07
3.17,120.58,271.20
3.17,120.72,271.42
3.17,120.81,271.57
3.17,120.95,271.79
3.17,121.05,271.92
3.17,121.19,272.14
3.17,121.28,272.29
3.17,121.43,272.49
3.17,121.52,272.64
3.17,121.66,272.86
3.18,121.76,272.99
3.18,121.9,273.21
3.18,121.99,273.36
3.18,122.13,273.58
3.18,122.23,273.71
3.18,122.32,273.86
3.18,122.46,274.08
3.18,122.56,274.21
3.18,122.7,274.43
3.18,122.79,274.58
3.19,122.94,274.78
3.19,123.03,274.93
3.19,123.13,275.08
3.19,123.28,275.33
3.19,123.39,275.48
3.19,123.54,275.71
3.19,123.64,275.87
3.19,123.79,276.10
3.19,123.9,276.25
3.19,124.05,276.48
3.2,124.15,276.64
3.2,124.25,276.79
3.2,124.4,277.02
3.2,124.51,277.18
3.2,124.66,277.41
3.2,124.76,277.56
3.2,124.91,277.79
3.2,125.02,277.96
3.2,125.12,278.11
3.2,125.27,278.34
3.21,125.37,278.50
3.21,125.52,278.73
3.21,125.63,278.88
3.21,125.78,279.12
3.21,125.88,279.27
3.21,126.03,279.50
3.21,126.14,279.66
3.21,126.29,279.90
3.21,126.39,280.04
3.21,126.54,280.27
3.22,126.64,280.44
3.22,126.8,280.67
3.22,126.9,280.82
3.22,127.07,281.07
3.22,127.18,281.25
3.22,127.35,281.52
3.22,127.47,281.71
3.22,127.64,281.97
3.22,127.76,282.16
3.22,127.93,282.43
3.23,128.04,282.61
3.23,128.22,282.88
3.23,128.33,283.05
3.23,128.5,283.33
3.23,128.62,283.50
3.23,128.79,283.77
3.23,128.91,283.95
3.23,129.08,284.22
3.23,129.19,284.40
3.23,129.31,284.59
3.24,129.48,284.84
3.24,129.6,285.03
3.24,129.71,285.21
3.24,129.88,285.48
3.24,130,285.66
3.24,130.11,285.83
3.24,130.23,286.02
3.24,130.4,286.28
3.24,130.52,286.47
3.24,130.63,286.65
3.25,130.8,286.92
3.25,130.92,287.09
3.25,131.03,287.27
3.25,131.21,287.54
3.25,131.32,287.72
3.25,131.44,287.91
3.25,131.57,288.11
3.25,131.76,288.42
3.25,131.89,288.63
