3.08,  ,
3.08,  ,
3.08,125.42,291.05
3.08,125.59,291.31
3.08,125.67,291.45
3.08,125.84,291.70
3.08,125.92,291.83
3.08,126.09,292.08
3.08,126.17,292.22
3.08,126.34,292.48
3.09,126.42,292.60
3.09,126.59,292.86
3.09,126.68,292.99
3.09,126.84,293.25
3.09,126.93,293.37
3.09,127.09,293.63
3.09,127.26,293.89
3.09,127.34,294.02
3.09,127.51,294.28
3.09,127.6,294.40
3.1,127.76,294.67
3.1,127.85,294.80
3.1,128.01,295.05
3.1,128.1,295.19
3.1,128.26,295.45
3.1,128.35,295.57
3.1,128.52,295.83
3.1,128.6,295.96
3.1,128.77,296.22
3.1,128.85,296.34
3.11,129.02,296.60
3.11,129.1,296.73
3.11,129.27,296.99
3.11,129.35,297.11
3.11,129.52,297.37
3.11,129.6,297.51
3.11,129.77,297.76
3.11,129.85,297.90
3.11,130.02,298.16
3.11,130.11,298.28
3.12,130.27,298.54
3.12,130.36,298.67
3.12,130.52,298.93
3.12,130.61,299.05
3.12,130.77,299.31
3.12,130.86,299.45
3.12,130.94,299.57
3.12,131.11,299.83
3.12,131.19,299.96
3.12,131.36,300.22
3.13,131.44,300.34
3.13,131.61,300.60
3.13,131.7,300.73
3.13,131.86,300.99
3.13,131.95,301.11
3.13,132.14,301.44
3.13,132.25,301.62
3.13,132.48,301.99
3.13,132.59,302.18
3.13,132.82,302.55
3.14,132.93,302.74
3.14,133.15,303.11
3.14,133.26,303.30
3.14,133.49,303.66
3.14,133.6,303.85
3.14,133.71,304.04
3.14,133.94,304.41
3.14,134.05,304.60
3.14,134.27,304.96
3.14,134.39,305.15
3.15,134.61,305.52
3.15,134.72,305.71
3.15,134.95,306.08
3.15,135.06,306.27
3.15,135.28,306.63
3.15,135.4,306.82
3.15,135.62,307.20
3.15,135.73,307.38
3.15,135.96,307.76
3.15,136.07,307.93
3.16,136.29,308.31
3.16,136.4,308.50
3.16,136.52,308.68
3.16,136.74,309.06
3.16,136.85,309.23
3.16,137.08,309.61
3.16,137.19,309.79
3.16,137.41,310.17
3.16,137.53,310.36
3.16,137.64,310.54
3.17,137.86,310.92
3.17,137.98,311.09
3.17,138.2,311.47
3.17,138.31,311.65
3.17,138.42,311.84
3.17,138.65,312.22
3.17,138.76,312.39
3.17,138.99,312.77
3.17,139.1,312.95
3.17,139.32,313.33
3.18,139.43,313.52
3.18,139.55,313.70
3.18,139.77,314.08
3.18,139.88,314.25
3.18,140.11,314.63
3.18,140.22,314.81
3.18,140.33,315.00
3.18,140.56,315.38
3.18,140.67,315.55
3.18,140.89,315.92
3.19,141,316.08
3.19,141.22,316.43
3.19,141.33,316.60
3.19,141.43,316.77
3.19,141.65,317.11
3.19,141.76,317.29
3.19,141.98,317.63
3.19,142.09,317.80
3.19,142.2,317.97
3.19,142.42,318.31
3.2,142.53,318.48
3.2,142.74,318.82
3.2,142.85,319.00
3.2,143.07,319.34
3.2,143.18,319.51
3.2,143.29,319.67
3.2,143.51,320.03
3.2,143.62,320.19
3.2,143.83,320.54
3.2,143.94,320.71
3.21,144.05,320.88
3.21,144.27,321.22
3.21,144.38,321.40
3.21,144.6,321.74
3.21,144.71,321.91
3.21,144.93,322.25
3.21,145.04,322.41
3.21,145.25,322.77
3.21,145.47,323.10
3.21,145.69,323.44
3.22,145.91,323.80
3.22,146.13,324.14
3.22,146.34,324.47
3.22,146.67,324.99
3.22,146.89,325.33
3.22,147.11,325.67
3.22,147.33,326.02
3.22,147.54,326.36
3.22,147.76,326.70
3.22,147.98,327.04
3.23,148.2,327.39
3.23,148.42,327.73
3.23,148.64,328.07
3.23,148.85,328.41
3.23,149.07,328.76
3.23,149.36,329.21
3.23,149.5,329.41
3.23,149.65,329.63
3.23,149.79,329.84
3.23,149.93,330.05
3.24,150.07,330.26
3.24,150.22,330.48
3.24,150.36,330.68
3.24,150.5,330.90
3.24,150.64,331.12
3.24,150.79,331.32
3.24,150.93,331.54
3.24,151.14,331.86
3.24,151.29,332.07
3.24,151.43,332.28
3.25,151.57,332.50
3.25,151.71,332.70
3.25,151.86,332.92
3.25,152,333.12
3.25,152.14,333.34
3.25,152.29,333.56
3.25,152.43,333.76
3.25,152.57,333.98
3.25,152.71,334.20
3.25,152.86,334.40
3.26,153,334.62
3.26,153.14,334.83
3.26,153.28,335.04
3.26,153.5,335.36
3.26,153.64,335.58
3.26,153.78,335.78
3.26,153.93,336.00
3.26,154.07,336.22
3.26,154.21,336.42
3.26,154.35,336.64
3.27,154.5,336.85
3.27,154.64,337.06
3.27,154.78,337.27
3.27,154.93,337.48
3.27,155.07,337.68
3.27,155.21,337.90
3.27,155.36,338.10
3.27,155.5,338.32
3.27,155.64,338.52
3.27,155.79,338.72
3.28,155.93,338.94
3.28,156.15,339.25
3.28,156.29,339.46
3.28,156.43,339.67
3.28,156.58,339.88
3.28,156.72,340.09
3.28,156.87,340.30
3.28,157.01,340.50
3.28,157.15,340.72
3.28,157.3,340.92
3.29,157.44,341.12
3.29,157.58,341.34
3.29,157.73,341.54
3.29,157.87,341.76
