3.06,  ,
3.06,  ,
3.06,  ,
3.06,  ,
3.06,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.07,  ,
3.08,  ,
3.08,  ,
3.08,81.91,189.8958618
3.08,81.95,189.90942
3.08,81.97,189.90942
3.08,82,189.90942
3.08,82.04,189.9229782
3.08,82.06,189.9229782
3.08,82.1,189.9365364
3.08,82.12,189.9365364
3.09,82.16,189.9500946
3.09,82.18,189.9500946
3.09,82.21,189.9500946
3.09,82.24,189.9636527
3.09,82.27,189.9636527
3.09,82.31,189.9772109
3.09,82.33,189.9772109
3.09,82.37,189.9907691
3.09,82.39,189.9907691
3.09,82.42,189.9907691
3.1,82.45,190.0043273
3.1,82.48,190.0043273
3.1,82.5,190.0178855
3.1,82.54,190.0178855
3.1,82.56,190.0314436
3.1,82.6,190.0314436
3.1,82.62,190.0314436
3.1,82.65,190.0450018
3.1,82.69,190.0450018
3.1,82.71,190.05856
3.11,82.73,190.05856
3.11,82.77,190.0721182
3.11,82.8,190.0721182
3.11,82.82,190.0721182
3.11,82.86,190.0856764
3.11,82.88,190.0856764
3.11,82.92,190.0992345
3.11,82.95,190.1127927
3.11,82.97,190.1127927
3.11,83.01,190.1263509
3.12,83.03,190.1263509
3.12,83.06,190.1399091
3.12,83.1,190.1534673
3.12,83.12,190.1534673
3.12,83.15,190.1670254
3.12,83.19,190.1670254
3.12,83.21,190.1805836
3.12,83.25,190.1941418
3.12,83.28,190.1941418
3.12,83.3,190.2077
3.13,83.34,190.2077
3.13,83.36,190.2212582
3.13,83.39,190.2212582
3.13,83.43,190.2348163
3.13,83.45,190.2483745
3.13,83.49,190.2483745
3.13,83.52,190.2619327
3.13,83.54,190.2619327
3.13,83.58,190.2754909
3.13,83.6,190.289049
3.14,83.64,190.289049
3.14,83.67,190.3026072
3.14,83.69,190.3026072
3.14,83.73,190.3161654
3.14,83.76,190.3297236
3.14,83.79,190.3297236
3.14,83.82,190.3432818
3.14,83.84,190.3432818
3.14,83.88,190.3568399
3.14,83.91,190.3703981
3.15,83.94,190.3839563
3.15,83.98,190.3975145
3.15,84,190.4110727
3.15,84.04,190.4246308
3.15,84.07,190.438189
3.15,84.1,190.438189
3.15,84.14,190.4517472
3.15,84.17,190.4653054
3.15,84.21,190.4788636
3.15,84.23,190.4924217
3.16,84.26,190.5059799
3.16,84.3,190.5195381
3.16,84.33,190.5330963
3.16,84.37,190.5466545
3.16,84.4,190.5602126
3.16,84.45,190.5737708
3.16,84.49,190.587329
3.16,84.54,190.6144454
3.16,84.58,190.6280035
3.16,84.64,190.6415617
3.17,84.68,190.6551199
3.17,84.73,190.6822363
3.17,84.77,190.6957944
3.17,84.83,190.7093526
3.17,84.87,190.736469
3.17,84.92,190.7500272
3.17,84.96,190.7635853
3.17,84.99,190.7771435
3.17,85.02,190.7907017
3.17,85.05,190.8042599
3.18,85.09,190.8313762
3.18,85.12,190.8449344
3.18,85.15,190.8584926
3.18,85.18,190.8720508
3.18,85.22,190.8856089
3.18,85.25,190.8991671
3.18,85.28,190.9127253
3.18,85.32,190.9262835
3.18,85.35,190.9398417
3.18,85.39,190.966958
3.19,85.42,190.9805162
3.19,85.45,190.9940744
3.19,85.48,191.0076326
3.19,85.52,191.0211907
3.19,85.55,191.0347489
3.19,85.58,191.0483071
3.19,85.61,191.0618653
3.19,85.65,191.0889816
3.19,85.69,191.116098
3.19,85.73,191.1432144
3.2,85.77,191.1703307
3.2,85.81,191.2110053
3.2,85.85,191.2245634
3.2,85.89,191.265238
3.2,85.93,191.2923543
3.2,85.97,191.3194707
3.2,86.01,191.346587
3.2,86.05,191.3872616
3.2,86.09,191.4143779
3.2,86.13,191.4414943
