3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.12,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.13,  ,
3.14,  ,
3.14,  ,
3.14,  ,
3.14,116.78,265.67
3.14,116.88,265.78
3.14,116.92,265.85
3.14,117.02,265.96
3.14,117.11,266.08
3.14,117.16,266.13
3.14,117.26,266.24
3.15,117.35,266.36
3.15,117.45,266.47
3.15,117.5,266.53
3.15,117.59,266.65
3.15,117.69,266.76
3.15,117.73,266.81
3.15,117.83,266.93
3.15,117.92,267.04
3.15,117.97,267.10
3.15,118.07,267.22
3.16,118.16,267.33
3.16,118.26,267.45
3.16,118.31,267.50
3.16,118.4,267.61
3.16,118.5,267.73
3.16,118.54,267.79
3.16,118.64,267.91
3.16,118.74,268.02
3.16,118.78,268.07
3.16,118.88,268.19
3.17,118.97,268.30
3.17,119.02,268.36
3.17,119.12,268.48
3.17,119.21,268.59
3.17,119.31,268.71
3.17,119.36,268.76
3.17,119.45,268.87
3.17,119.55,268.99
3.17,119.59,269.05
3.17,119.69,269.16
3.18,119.78,269.28
3.18,119.83,269.33
3.18,119.93,269.44
3.18,120.02,269.56
3.18,120.12,269.67
3.18,120.17,269.73
3.18,120.26,269.85
3.18,120.36,269.96
3.18,120.4,270.02
3.18,120.5,270.13
3.19,120.58,270.21
3.19,120.63,270.26
3.19,120.71,270.35
3.19,120.79,270.43
3.19,120.84,270.47
3.19,120.92,270.55
3.19,121,270.63
3.19,121.09,270.72
3.19,121.13,270.77
3.19,121.21,270.85
3.2,121.3,270.93
3.2,121.34,270.97
3.2,121.42,271.06
3.2,121.51,271.14
3.2,121.55,271.19
3.2,121.63,271.27
3.2,121.72,271.35
3.2,121.8,271.43
3.2,121.84,271.48
3.2,121.93,271.57
3.21,122.01,271.65
3.21,122.05,271.69
3.21,122.14,271.77
3.21,122.22,271.86
3.21,122.26,271.90
3.21,122.35,271.99
3.21,122.39,272.03
3.21,122.47,272.11
3.21,122.56,272.19
3.21,122.6,272.23
3.22,122.68,272.32
3.22,122.77,272.41
3.22,122.81,272.45
3.22,122.89,272.53
3.22,122.93,272.57
3.22,123.02,272.65
3.22,123.1,272.74
3.22,123.14,272.79
3.22,123.23,272.87
3.22,123.27,272.91
3.23,123.35,272.99
3.23,123.44,273.08
3.23,123.48,273.12
3.23,123.56,273.21
3.23,123.65,273.29
3.23,123.69,273.33
3.23,123.78,273.43
3.23,123.83,273.48
3.23,123.92,273.59
3.23,124.02,273.70
3.24,124.07,273.75
3.24,124.16,273.86
3.24,124.26,273.97
3.24,124.31,274.02
3.24,124.4,274.13
3.24,124.45,274.19
3.24,124.55,274.30
3.24,124.65,274.39
3.24,124.69,274.44
3.24,124.79,274.55
3.25,124.84,274.61
3.25,124.93,274.72
3.25,125.03,274.82
3.25,125.08,274.88
3.25,125.17,274.99
3.25,125.27,275.10
3.25,125.32,275.15
3.25,125.42,275.26
3.25,125.46,275.31
3.25,125.56,275.42
3.26,125.7,275.58
3.26,125.8,275.69
3.26,125.95,275.85
3.26,126.04,275.96
3.26,126.19,276.13
3.26,126.28,276.23
3.26,126.43,276.40
3.26,126.52,276.49
3.26,126.67,276.65
3.26,126.76,276.76
3.27,126.91,276.93
3.27,127,277.03
3.27,127.15,277.20
3.27,127.25,277.31
3.27,127.39,277.47
3.27,127.51,277.62
3.27,127.58,277.71
3.27,127.7,277.86
3.27,127.78,277.96
3.27,127.89,278.09
3.28,127.97,278.20
3.28,128.08,278.34
3.28,128.16,278.43
3.28,128.28,278.58
3.28,128.35,278.67
3.28,128.47,278.82
3.28,128.55,278.92
3.28,128.66,279.07
3.28,128.74,279.16
3.28,128.85,279.31
3.29,128.93,279.41
3.29,129.05,279.56
3.29,129.12,279.65
3.29,129.24,279.80
3.29,129.32,279.90
3.29,129.43,280.03
3.29,129.51,280.14
3.29,129.59,280.23
3.29,129.7,280.37
3.29,129.78,280.48
3.3,129.89,280.61
3.3,129.97,280.71
3.3,130.05,280.82
3.3,130.16,280.95
3.3,130.24,281.05
3.3,130.36,281.20
3.3,130.44,281.31
3.3,130.56,281.45
3.3,130.64,281.55
3.3,130.72,281.66
3.31,130.84,281.81
3.31,130.92,281.90
3.31,131.04,282.05
3.31,131.12,282.16
3.31,131.2,282.25
3.31,131.32,282.40
3.31,131.4,282.51
3.31,131.52,282.66
3.31,131.6,282.76
3.31,131.72,282.90
3.32,131.79,283.01
3.32,131.87,283.11
3.32,131.99,283.26
3.32,132.07,283.37
3.32,132.19,283.52
3.32,132.27,283.61
3.32,132.35,283.72
3.32,132.47,283.87
3.32,132.55,283.96
3.32,132.63,284.07
3.33,132.75,284.22
3.33,132.83,284.32
3.33,132.95,284.46
3.33,133.03,284.57
3.33,133.11,284.67
3.33,133.23,284.82
3.33,133.32,284.94
3.33,133.46,285.14
3.33,133.56,285.26
3.33,133.66,285.40
3.34,133.8,285.60
3.34,133.9,285.74
3.34,134.04,285.93
3.34,134.14,286.06
3.34,134.23,286.20
3.34,134.38,286.40
3.34,134.48,286.54
3.34,134.57,286.66
3.34,134.72,286.86
3.34,134.81,287.00
3.35,134.96,287.20
3.35,135.06,287.32
3.35,135.15,287.46
3.35,135.3,287.66
3.35,135.39,287.80
3.35,135.49,287.94
3.35,135.63,288.12
3.35,135.73,288.26
3.35,135.83,288.40
